ID;CODCLIENTE;NRO DOCUMENTO;ESTADO
4212;10443;0067894;Cargado
4213;10443;0072695;Cargado
4214;10443;0088049;Cargado
4215;10443;0092197;Cargado
4216;10443;0092558;Cargado
4217;10443;0095606;Cargado
4218;10443;0095725;Cargado
4219;10443;0120536;Cargado
4220;10443;0131707;Cargado
4221;10443;0131836;Cargado
4222;10443;0131925;Cargado
4223;10443;0135558;Cargado
4224;10443;0132107;Cargado
4225;10443;0135664;Cargado
4226;10443;0135802;Cargado
4227;10443;0141035;Cargado
4228;10443;0141130;Cargado
4229;10443;0141238;Cargado
4230;10443;0147496;Cargado
4231;10443;128543;Cargado
4232;10443;0147621;Cargado
4233;10443;0147639;Cargado
4234;10443;0147798;Cargado
4235;10443;0147895;Cargado
4236;10443;0152515;Cargado
4237;10443;0152728;Cargado
4238;10448;0007161;Cargado
4239;10448;0067856;Cargado
4240;10471;0151765;Cargado
4241;10479;0110244;Cargado
4242;10492;0074010;Cargado
4243;10492;0044523;Cargado
4244;10492;0044855;Cargado
4245;10492;0050161;Cargado
4246;10492;0050720;Cargado
4247;10492;0051019;Cargado
4248;10492;0051277;Cargado
4249;10492;0051574;Cargado
4250;10492;0051860;Cargado
4251;10492;0065236;Cargado
4252;10492;0069089;Cargado
4253;10492;0069424;Cargado
4254;10492;0074214;Cargado
4255;10492;0044449;Cargado
4256;10492;0044573;Cargado
4257;10492;0044697;Cargado
4258;10492;0044971;Cargado
4259;10492;0050199;Cargado
4260;10492;0050503;Cargado
4261;10492;0050797;Cargado
4262;10492;0051068;Cargado
4263;10492;0051313;Cargado
4264;10492;0051610;Cargado
4265;10492;0051635;Cargado
4266;10492;0051982;Cargado
4267;10492;0065279;Cargado
4268;10492;0065342;Cargado
4269;10492;0074076;Cargado
4270;10492;0074286;Cargado
4271;10492;0081970;Cargado
4272;10492;0082007;Cargado
4273;10492;0082022;Cargado
4274;10492;0082145;Cargado
4275;10492;0090666;Cargado
4276;10492;0090673;Cargado
4277;10492;0090891;Cargado
4278;10492;0090894;Cargado
4279;10492;0090963;Cargado
4280;10492;0090980;Cargado
4281;10492;0091007;Cargado
4282;10492;0091107;Cargado
4283;10492;0098020;Cargado
4284;10492;0099269;Cargado
4285;10492;0099270;Cargado
4286;10492;0099312;Cargado
4287;10492;0103378;Cargado
4288;10492;0109579;Cargado
4289;10492;0116282;Cargado
4290;10492;0101858;Cargado
4291;10492;0135424;Cargado
4292;10492;0144509;Cargado
4293;10492;0144520;Cargado
4294;10492;0144521;Cargado
4295;10521;0560478;Cargado
4296;10521;0568275;Cargado
4297;10521;0568436;Cargado
4298;10521;0593460;Cargado
4299;10521;0593461;Cargado
4300;10521;0603809;Cargado
4301;10521;0603810;Cargado
4302;10521;0604106;Cargado
4303;10521;0604107;Cargado
4304;10521;0604419;Cargado
4305;10521;0616716;Cargado
4306;10521;0620012;Cargado
4307;10521;0620333;Cargado
4308;10521;0624664;Cargado
4309;10521;0624979;Cargado
4310;10538;0144512;Cargado
4311;10547;101790;Cargado
4312;10547;0141260;Cargado
4313;10547;0147614;Cargado
4314;10547;0147766;Cargado
4315;10547;0147780;Cargado
4316;10547;0152521;Cargado
4317;10547;0121716;Cargado
4318;10547;0009869;Cargado
4319;10547;0141662;Cargado
4320;10547;0141919;Cargado
4321;10547;0153407;Cargado
4322;10563;0112577;Cargado
4323;10563;0009871;Cargado
4324;10563;0009872;Cargado
4325;10563;0118761;Cargado
4326;10563;0123342;Cargado
4327;10563;0133249;Cargado
4328;10563;0133278;Cargado
4329;10563;0123529;Cargado
4330;10563;0123824;Cargado
4331;10563;0123876;Cargado
4332;10563;0146278;Cargado
4333;10563;0146301;Cargado
4334;10563;0146333;Cargado
4335;10563;0146364;Cargado
4336;10563;0146366;Cargado
4337;10563;0146367;Cargado
4338;10563;0146408;Cargado
4339;10563;0146465;Cargado
4340;10563;0146466;Cargado
4341;10563;0146571;Cargado
4342;10563;0146597;Cargado
4343;10563;0146652;Cargado
4344;10563;0146732;Cargado
4345;10563;0146753;Cargado
4346;10563;0146879;Cargado
4347;10563;0146948;Cargado
4348;10563;0149479;Cargado
4349;10563;0149507;Cargado
4350;10563;0149562;Cargado
4351;10563;0149576;Cargado
4352;10563;0149599;Cargado
4353;10563;0149611;Cargado
4354;10563;0149612;Cargado
4355;10563;0149632;Cargado
4356;10563;0149747;Cargado
4357;10563;0149907;Cargado
4358;10563;0149920;Cargado
4359;10563;0149947;Cargado
4360;10563;0150077;Cargado
4361;10573;0118703;Cargado
4362;10573;0136889;Cargado
4363;10573;0010678;Cargado
4364;10573;0146756;Cargado
4365;10573;0146757;Cargado
4366;10573;0010872;Cargado
4367;10573;0149717;Cargado
4368;10573;0149718;Cargado
4369;10573;0010885;Cargado
4370;10586;116663-108556;Cargado
4371;10586;0128182;Cargado
4372;10586;0128409;Cargado
4373;10586;0128627;Cargado
4374;10586;0131837;Cargado
4375;10604;0066531;Cargado
4376;10604;0147297;Cargado
4377;10604;0147346;Cargado
4378;10604;0152912;Cargado
4379;10604;0153095;Cargado
4380;10629;55283;Cargado
4381;10629;0111975;Cargado
4382;10629;0138919;Cargado
4383;10629;0140034;Cargado
4384;10629;0140104;Cargado
4385;10629;0140123;Cargado
4386;10629;0140154;Cargado
4387;10629;0140233;Cargado
4388;10629;0140361;Cargado
4389;10629;0140440;Cargado
4390;10629;0140507;Cargado
4391;10629;0140546;Cargado
4392;10629;0140593;Cargado
4393;10629;0140694;Cargado
4394;10629;0140770;Cargado
4395;10629;0140879;Cargado
4396;10629;0140908;Cargado
4397;10629;0144998;Cargado
4398;10629;0145037;Cargado
4399;10629;0145092;Cargado
4400;10629;0145132;Cargado
4401;10629;0145137;Cargado
4402;10629;0145188;Cargado
4403;10629;0145226;Cargado
4404;10629;0145271;Cargado
4405;10629;0145324;Cargado
4406;10629;0145355;Cargado
4407;10629;0145456;Cargado
4408;10629;0145501;Cargado
4409;10629;0145530;Cargado
4410;10629;0145621;Cargado
4411;10629;0145865;Cargado
4412;10629;0148587;Cargado
4413;10629;0148621;Cargado
4414;10629;0148768;Cargado
4415;10629;0148821;Cargado
4416;10629;0148919;Cargado
4417;10629;0150536;Cargado
4418;10629;0150629;Cargado
4419;10629;0150635;Cargado
4420;10629;0150888;Cargado
4421;10651;0147002;Cargado
4422;10651;0152935;Cargado
4423;10651;0147347;Cargado
4424;10651;0153041;Cargado
4425;10651;0153096;Cargado
4426;10673;0027504;Cargado
4427;10673;0142070;Cargado
4428;10673;0142376;Cargado
4429;10693;0559672;Cargado
4430;10693;0559673;Cargado
4431;10693;0559711;Cargado
4432;10693;0559929;Cargado
4433;10693;0559930;Cargado
4434;10693;0559988;Cargado
4435;10693;0560209;Cargado
4436;10693;0560210;Cargado
4437;10693;0560262;Cargado
4438;10693;0560479;Cargado
4439;10693;0560480;Cargado
4440;10693;0568276;Cargado
4441;10693;0568277;Cargado
4442;10693;0574066;Cargado
4443;10693;0574067;Cargado
4444;10693;0574373;Cargado
4445;10693;0574374;Cargado
4446;10693;0575156;Cargado
4447;10693;0575157;Cargado
4448;10693;0575448;Cargado
4449;10693;0575449;Cargado
4450;10693;0592556;Cargado
4451;10693;0604420;Cargado
4452;10693;0616717;Cargado
4453;10693;0620013;Cargado
4454;10693;0620334;Cargado
4455;10720;0142029;Cargado
4456;10720;0142047;Cargado
4457;10720;0142186;Cargado
4458;10720;0142197;Cargado
4459;10720;0142246;Cargado
4460;10720;0142345;Cargado
4461;10720;0142352;Cargado
4462;10739;0524458;Cargado
4463;10739;0524777;Cargado
4464;10739;0551080;Cargado
4465;10739;0551369;Cargado
4466;10739;0551651;Cargado
4467;10739;0551926;Cargado
4468;10739;0559674;Cargado
4469;10739;0559931;Cargado
4470;10767;0011402;Cargado
4471;10767;0090770;Cargado
4472;10767;0090771;Cargado
4473;10767;0135350;Cargado
4474;10767;0144004;Cargado
4475;10767;0144109;Cargado
4476;10767;0144251;Cargado
4477;10767;0144429;Cargado
4478;10767;0144446;Cargado
4479;10768;0668113;Cargado
4480;10768;0668285;Cargado
4481;10768;0671259;Cargado
4482;10768;0672239;Cargado
4483;10768;0007218;Cargado
4484;10768;0072669;Cargado
4485;10768;0077188;Cargado
4486;10821;0069426;Cargado
4487;10821;0074216;Cargado
4488;10821;0074463;Cargado
4489;10821;0082063;Cargado
4490;10821;0082290;Cargado
4491;10821;0099513;Cargado
4492;10821;0103577;Cargado
4493;10821;0051516;Cargado
4494;10821;0090747;Cargado
4495;10821;0090888;Cargado
4496;10821;0091122;Cargado
4497;10821;0099343;Cargado
4498;10842;0153371;Cargado
4499;10842;0153423;Cargado
4500;10847;0098271;Cargado
4501;10928;0136212;Cargado
4502;10928;0136331;Cargado
4503;10928;0146079;Cargado
4504;10928;0146287;Cargado
4505;10928;0146653;Cargado
4506;10928;0149807;Cargado
4507;10928;0149933;Cargado
4508;10936;0113498;Cargado
4509;10936;0117660;Cargado
4510;10936;0117692;Cargado
4511;10936;0010028;Cargado
4512;10961;0022722;Cargado
4513;10961;0115929;Cargado
4514;10961;0130070;Cargado
4515;10961;0143174;Cargado
4516;10961;0143265;Cargado
4517;10991;0142446;Cargado
4518;11005;0100200;Cargado
4519;11005;0137286;Cargado
4520;11005;0137882;Cargado
4521;11005;0151523;Cargado
4522;11005;0151613;Cargado
4523;11005;0151614;Cargado
4524;11005;0011227;Cargado
4525;11005;0151658;Cargado
4526;11005;0151659;Cargado
4527;11005;0151740;Cargado
4528;11008;0616450;Cargado
4529;11065;0085277;Cargado
4530;11069;0146080;Cargado
4531;11069;0146654;Cargado
4532;11069;0149808;Cargado
4533;11116;4358;Cargado
4534;11126;0081902;Cargado
4535;11126;0648266;Cargado
4536;11126;0013850;Cargado
4537;11126;0082211;Cargado
4538;11126;0144316;Cargado
4539;11126;0144463;Cargado
4540;11126;0144525;Cargado
4541;11162;0115178;Cargado
4542;11162;0132585;Cargado
4543;11162;0139136;Cargado
4544;11162;0139285;Cargado
4545;11162;0147003;Cargado
4546;11162;0147098;Cargado
4547;11162;0153097;Cargado
4548;11163;0113947;Cargado
4549;11185;0027473;Cargado
4550;11210;0047634;Cargado
4551;11210;0627678;Cargado
4552;11210;0008606;Cargado
4553;11211;0127478;Cargado
4554;11211;9435759;Cargado
4555;11211;0150857;Cargado
4556;11223;0000564;Cargado
4557;11223;0001316;Cargado
4558;11223;0116542;Cargado
4559;11223;0559677;Cargado
4560;11223;0559934;Cargado
4561;11223;0560212;Cargado
4562;11223;0560482;Cargado
4563;11223;0568279;Cargado
4564;11223;0574069;Cargado
4565;11223;0574376;Cargado
4566;11223;0575159;Cargado
4567;11223;0575451;Cargado
4568;11223;0586762;Cargado
4569;11223;0592559;Cargado
4570;11223;0592869;Cargado
4571;11223;0593173;Cargado
4572;11223;0593464;Cargado
4573;11223;0603813;Cargado
4574;11223;0604110;Cargado
4575;11223;0604422;Cargado
4576;11223;0616719;Cargado
4577;11223;0620015;Cargado
4578;11223;0620336;Cargado
4579;11223;0624667;Cargado
4580;11223;0624982;Cargado
4581;11223;0628812;Cargado
4582;11223;0635118;Cargado
4583;11223;0635492;Cargado
4584;11223;0641322;Cargado
4585;11223;0644740;Cargado
4586;11223;0648054;Cargado
4587;11223;0000754;Cargado
4588;11223;0012445;Cargado
4589;11223;0012760;Cargado
4590;11223;0120884;Cargado
4591;11236;0021418;Cargado
4592;11236;0021430;Cargado
4593;11236;0021128;Cargado
4594;11236;0034201;Cargado
4595;11236;0034862;Cargado
4596;11236;0034941;Cargado
4597;11236;0037455;Cargado
4598;11297;0066775;Cargado
4599;11363;0000565;Cargado
4600;11363;0620016;Cargado
4601;11363;0620252;Cargado
4602;11363;0620275;Cargado
4603;11363;0620337;Cargado
4604;11363;0620338;Cargado
4605;11363;0620404;Cargado
4606;11363;0624668;Cargado
4607;11363;0624669;Cargado
4608;11363;0624731;Cargado
4609;11363;0624983;Cargado
4610;11363;0624984;Cargado
4611;11363;0628580;Cargado
4612;11363;0628813;Cargado
4613;11363;0628814;Cargado
4614;11363;0635119;Cargado
4615;11363;0635120;Cargado
4616;11363;0635493;Cargado
4617;11363;0635494;Cargado
4618;11363;0641323;Cargado
4619;11363;0644788;Cargado
4620;11363;0648430;Cargado
4621;11363;0000756;Cargado
4622;11363;0044640;Cargado
4623;11367;0053480;Cargado
4624;11367;0053709;Cargado
4625;11367;0054203;Cargado
4626;11367;0055329;Cargado
4627;11367;0668461;Cargado
4628;11367;0671300;Cargado
4629;11367;0671433;Cargado
4630;12001;0142695;Cargado
4631;12001;0142758;Cargado
4632;12001;0142760;Cargado
4633;12001;0142836;Cargado
4634;12001;0142918;Cargado
4635;12001;0142929;Cargado
4636;25011;0002633;Cargado
4637;25011;0116286;Cargado
4638;26006;0065643;Cargado
4639;26006;0107364;Cargado
4640;26006;0107558;Cargado
4641;26006;0114925;Cargado
4642;26006;0609687;Cargado
4643;26006;0056365;Cargado
4644;26006;0056643;Cargado
4645;26006;0149040;Cargado
4646;26006;0149239;Cargado
4647;26028;0146727;Cargado
4648;26028;0146728;Cargado
4649;26028;0149899;Cargado
4650;26346;0145871;Cargado
4651;26355;0149124;Cargado
4652;26355;0149218;Cargado
4653;26455;0095703;Cargado
4654;26455;0079075;Cargado
4655;26510;0060464;Cargado
4656;26510;0060817;Cargado
4657;26510;0065848;Cargado
4658;26510;0071147;Cargado
4659;26510;0071419;Cargado
4660;26510;0071711;Cargado
4661;26510;0071982;Cargado
4662;26510;0084186;Cargado
4663;26510;0040642;Cargado
4664;26510;0040930;Cargado
4665;26510;0060025;Cargado
4666;26510;0060182;Cargado
4667;26510;0060332;Cargado
4668;26510;0060719;Cargado
4669;26510;0065781;Cargado
4670;26510;0071216;Cargado
4671;26510;0071835;Cargado
4672;26510;0084112;Cargado
4673;26510;0090262;Cargado
4674;26510;0090621;Cargado
4675;26510;0096072;Cargado
4676;26510;0100171;Cargado
4677;26510;0100254;Cargado
4678;26510;0104025;Cargado
4679;26537;0113560;Cargado
4680;26553;0098964;Cargado
4681;26662;0146655;Cargado
4682;26662;0149810;Cargado
4683;26662;0149934;Cargado
4684;26832;0137569;Cargado
4685;26832;0136271;Cargado
4686;26832;0146144;Cargado
4687;26832;0146269;Cargado
4688;26832;0146271;Cargado
4689;26832;0146290;Cargado
4690;26832;0146302;Cargado
4691;26832;0146572;Cargado
4692;26832;0146813;Cargado
4693;26832;0149462;Cargado
4694;26832;0149480;Cargado
4695;26832;0149490;Cargado
4696;26832;0149537;Cargado
4697;26832;0149577;Cargado
4698;26832;0149607;Cargado
4699;26832;0149642;Cargado
4700;26832;0149662;Cargado
4701;26832;0149724;Cargado
4702;26832;0149748;Cargado
4703;26832;0149889;Cargado
4704;26832;0149915;Cargado
4705;26832;0149949;Cargado
4706;26832;0149973;Cargado
4707;26832;0150032;Cargado
4708;26832;0150034;Cargado
4709;26832;0150035;Cargado
4710;26832;2683201;Cargado
4711;26832;2683202;Cargado
4712;26849;0010383;Cargado
4713;26849;0136488;Cargado
4714;26849;0136603;Cargado
4715;26849;26849;Cargado
4716;26849;0146380;Cargado
4717;26849;0146381;Cargado
4718;26849;0146467;Cargado
4719;26849;0146468;Cargado
4720;26849;0146469;Cargado
4721;26849;0146513;Cargado
4722;26849;0146771;Cargado
4723;26849;0146772;Cargado
4724;26849;0146914;Cargado
4725;26849;0149687;Cargado
4726;26849;0149688;Cargado
4727;26849;0149689;Cargado
4728;26849;0149690;Cargado
4729;26849;0149691;Cargado
4730;26849;0149692;Cargado
4731;26849;0150056;Cargado
4732;26849;0150088;Cargado
4733;26963;0146083;Cargado
4734;26963;0146656;Cargado
4735;26963;0149811;Cargado
4736;27057;0149939;Cargado
4737;27058;0090405;Cargado
4738;27058;0071712;Cargado
4739;27058;0071983;Cargado
4740;27058;0084187;Cargado
4741;27058;0611225;Cargado
4742;27058;0613170;Cargado
4743;27058;0003882;Cargado
4744;27058;0003930;Cargado
4745;27058;0003970;Cargado
4746;27058;0004116;Cargado
4747;27058;0090254;Cargado
4748;27058;0110180;Cargado
4749;27058;0118043;Cargado
4750;27058;0118046;Cargado
4751;27058;0118104;Cargado
4752;27058;0129249;Cargado
4753;27058;0129268;Cargado
4754;27058;0129271;Cargado
4755;27058;0129325;Cargado
4756;27058;0136936;Cargado
4757;27058;0137077;Cargado
4758;27058;0117977;Cargado
4759;27058;0137642;Cargado
4760;27058;0011315;Cargado
4761;27058;0022186;Cargado
4762;27058;0084792;Cargado
4763;27058;0650007;Cargado
4764;27058;0650486;Cargado
4765;27058;0011575;Cargado
4766;27058;0011949;Cargado
4767;27058;0015904;Cargado
4768;27058;0016273;Cargado
4769;27058;0033792;Cargado
4770;27058;0037027;Cargado
4771;27058;0037271;Cargado
4772;27058;0037412;Cargado
4773;27058;0038386;Cargado
4774;27058;0084705;Cargado
4775;27058;0085926;Cargado
4776;27058;0146657;Cargado
4777;27058;0149812;Cargado
4778;27289;0126091;Cargado
4779;27289;0126440;Cargado
4780;27289;0133123;Cargado
4781;27289;0133781;Cargado
4782;27289;0134192;Cargado
4783;27289;0137961;Cargado
4784;27289;0138247;Cargado
4785;27289;0138810;Cargado
4786;27289;0138890;Cargado
4787;27289;0140243;Cargado
4788;27289;0140790;Cargado
4789;27289;0145057;Cargado
4790;27289;0145240;Cargado
4791;27289;0145542;Cargado
4792;27289;0148730;Cargado
4793;27289;0148934;Cargado
4794;27289;0150525;Cargado
4795;27289;0150726;Cargado
4796;27558;0146275;Cargado
4797;27558;0146353;Cargado
4798;27558;0146720;Cargado
4799;27558;0149813;Cargado
4800;27558;0149929;Cargado
4801;27558;0150085;Cargado
4802;27568;0060818;Cargado
4803;27568;0065850;Cargado
4804;27568;0071149;Cargado
4805;27568;0071421;Cargado
4806;27568;0071713;Cargado
4807;27568;0071984;Cargado
4808;27568;0084188;Cargado
4809;27568;0090352;Cargado
4810;28051;0079961;Cargado
4811;28051;0140519;Cargado
4812;28051;0140566;Cargado
4813;28051;0140731;Cargado
4814;28051;0140907;Cargado
4815;28051;0145025;Cargado
4816;28051;0145225;Cargado
4817;28051;0145397;Cargado
4818;28051;0145755;Cargado
4819;28051;0145798;Cargado
4820;28051;0145842;Cargado
4821;28051;9675338;Cargado
4822;28051;0148553;Cargado
4823;28051;0148619;Cargado
4824;28051;0148804;Cargado
4825;28051;0148852;Cargado
4826;28051;0148869;Cargado
4827;28051;0150531;Cargado
4828;28051;0150808;Cargado
4829;28054;0110543;Cargado
4830;28054;0110544;Cargado
4831;28054;0129362;Cargado
4832;28054;0129475;Cargado
4833;28054;0137522;Cargado
4834;28054;0137523;Cargado
4835;28054;0137628;Cargado
4836;28054;0137668;Cargado
4837;28054;0137727;Cargado
4838;28054;0137836;Cargado
4839;28054;0137883;Cargado
4840;28054;0151562;Cargado
4841;28054;0151605;Cargado
4842;28054;0151660;Cargado
4843;28054;0151766;Cargado
4844;28089;0142926;Cargado
4845;28089;0026508;Cargado
4846;28089;0026855;Cargado
4847;28089;0026183;Cargado
4848;28105;0126920;Cargado
4849;28105;0067303;Cargado
4850;28105;0006523;Cargado
4851;28105;0006722;Cargado
4852;28106;705007;Cargado
4853;28200;0128171;Cargado
4854;28200;0147577;Cargado
4855;28200;0147795;Cargado
4856;28200;0152540;Cargado
4857;28230;0141915;Cargado
4858;28230;0141950;Cargado
4859;28230;0153408;Cargado
4860;28248;0524466;Cargado
4861;28248;0524785;Cargado
4862;28248;0551088;Cargado
4863;28273;0139137;Cargado
4864;28273;0147004;Cargado
4865;28273;0147349;Cargado
4866;28273;0153098;Cargado
4867;28294;0129633;Cargado
4868;28302;0568356;Cargado
4869;28345;0018925;Cargado
4870;28345;0035140;Cargado
4871;28345;0035332;Cargado
4872;28359;0060281;Cargado
4873;28359;0084034;Cargado
4874;28359;0090180;Cargado
4875;28359;0108698;Cargado
4876;28359;0662950;Cargado
4877;28359;0143452;Cargado
4878;28359;0143295;Cargado
4879;28359;137611;Cargado
4880;28359;0099516;Cargado
4881;28367;0000567;Cargado
4882;28367;0013065;Cargado
4883;28367;0620018;Cargado
4884;28367;0620341;Cargado
4885;28367;0624671;Cargado
4886;28367;0624986;Cargado
4887;28367;0628816;Cargado
4888;28367;0635122;Cargado
4889;28367;0635496;Cargado
4890;28367;0641368;Cargado
4891;28367;0644758;Cargado
4892;28367;0644980;Cargado
4893;28367;0648323;Cargado
4894;28367;0001178;Cargado
4895;28367;0001376;Cargado
4896;28367;0012426;Cargado
4897;28367;0012787;Cargado
4898;28367;0013120;Cargado
4899;28367;0013567;Cargado
4900;28367;0013883;Cargado
4901;28367;0025194;Cargado
4902;28392;0672333;Cargado
4903;28392;0003454;Cargado
4904;28404;0142445;Cargado
4905;28456;0071788;Cargado
4906;28456;0129312;Cargado
4907;28456;0129331;Cargado
4908;28456;0129335;Cargado
4909;28456;0129419;Cargado
4910;28456;0129512;Cargado
4911;28456;0129566;Cargado
4912;28456;0137064;Cargado
4913;28456;0137198;Cargado
4914;28456;0137402;Cargado
4915;28456;0137403;Cargado
4916;28456;0137412;Cargado
4917;28456;0137444;Cargado
4918;28456;0137458;Cargado
4919;28456;0137459;Cargado
4920;28456;0137476;Cargado
4921;28456;0137477;Cargado
4922;28456;0137565;Cargado
4923;28456;0137662;Cargado
4924;28456;0137663;Cargado
4925;28456;0137664;Cargado
4926;28456;0137671;Cargado
4927;28456;0137672;Cargado
4928;28456;0137689;Cargado
4929;28456;0137700;Cargado
4930;28456;0137707;Cargado
4931;28456;0137711;Cargado
4932;28456;0137719;Cargado
4933;28456;0137724;Cargado
4934;28456;0137738;Cargado
4935;28456;0137742;Cargado
4936;28456;0137764;Cargado
4937;28456;0137777;Cargado
4938;28456;0137781;Cargado
4939;28456;0137784;Cargado
4940;28456;0137802;Cargado
4941;28456;0137884;Cargado
4942;28456;0151550;Cargado
4943;28456;0151556;Cargado
4944;28456;0151567;Cargado
4945;28456;0151569;Cargado
4946;28456;0151575;Cargado
4947;28456;0151581;Cargado
4948;28456;0151520;Cargado
4949;28456;0151589;Cargado
4950;28456;0151597;Cargado
4951;28456;0151601;Cargado
4952;28456;0151609;Cargado
4953;28456;0151631;Cargado
4954;28456;0151636;Cargado
4955;28456;0028999;Cargado
4956;28456;0127029;Cargado
4957;28456;0127084;Cargado
4958;28456;0127090;Cargado
4959;28456;0127092;Cargado
4960;28456;0127096;Cargado
4961;28456;0127112;Cargado
4962;28456;0142032;Cargado
4963;28456;0142057;Cargado
4964;28456;0142129;Cargado
4965;28456;0142176;Cargado
4966;28456;0142191;Cargado
4967;28456;0142229;Cargado
4968;28456;0142241;Cargado
4969;28456;0142214;Cargado
4970;28456;0142326;Cargado
4971;28456;0142329;Cargado
